topology,graph_id,num_nodes,num_edges,source,target,graph_image,algorithm,path_cost,path_hops,nodes_visited,edges_relaxed,execution_time_ms,success
dense_mesh,5,77,891,51,76,graph_images\dense_mesh\dense_mesh_graph_5.png,Bidirectional Dijkstra,18,7,27,643,0.322599895298481,True
dense_mesh,5,77,891,51,76,graph_images\dense_mesh\dense_mesh_graph_5.png,Floyd-Warshall,18,7,77,444521,49.29279978387058,True
dense_mesh,6,85,1066,8,41,graph_images\dense_mesh\dense_mesh_graph_6.png,Dijkstra,3,1,3,51,0.06660004146397114,True
dense_mesh,6,85,1066,8,41,graph_images\dense_mesh\dense_mesh_graph_6.png,Bellman-Ford,3,1,84,10660,1.9177000503987074,True
dense_mesh,6,85,1066,8,41,graph_images\dense_mesh\dense_mesh_graph_6.png,A*,3,1,3,51,0.05569984205067158,True
dense_mesh,6,85,1066,8,41,graph_images\dense_mesh\dense_mesh_graph_6.png,BFS (unweighted),3,1,84,252,0.02910010516643524,True
dense_mesh,6,85,1066,8,41,graph_images\dense_mesh\dense_mesh_graph_6.png,Bidirectional Dijkstra,3,1,1,23,0.020999927073717117,True
dense_mesh,6,85,1066,8,41,graph_images\dense_mesh\dense_mesh_graph_6.png,Floyd-Warshall,3,1,85,591260,66.8492999393493,True
dense_mesh,7,25,97,2,15,graph_images\dense_mesh\dense_mesh_graph_7.png,Dijkstra,9,2,3,12,0.040999846532940865,True
dense_mesh,7,25,97,2,15,graph_images\dense_mesh\dense_mesh_graph_7.png,Bellman-Ford,9,2,24,776,0.21149986423552036,True
dense_mesh,7,25,97,2,15,graph_images\dense_mesh\dense_mesh_graph_7.png,A*,9,2,3,12,0.01700012944638729,True
dense_mesh,7,25,97,2,15,graph_images\dense_mesh\dense_mesh_graph_7.png,BFS (unweighted),9,2,22,60,0.01750001683831215,True
dense_mesh,7,25,97,2,15,graph_images\dense_mesh\dense_mesh_graph_7.png,Bidirectional Dijkstra,9,2,3,22,0.021999934688210487,True
dense_mesh,7,25,97,2,15,graph_images\dense_mesh\dense_mesh_graph_7.png,Floyd-Warshall,9,2,25,13475,1.5587001107633114,True
dense_mesh,8,69,695,39,23,graph_images\dense_mesh\dense_mesh_graph_8.png,Dijkstra,9,2,3,44,0.08919998072087765,True
dense_mesh,8,69,695,39,23,graph_images\dense_mesh\dense_mesh_graph_8.png,Bellman-Ford,9,2,68,6950,1.7307000234723091,True
dense_mesh,8,69,695,39,23,graph_images\dense_mesh\dense_mesh_graph_8.png,A*,9,2,3,44,0.04659988917410374,True
dense_mesh,8,69,695,39,23,graph_images\dense_mesh\dense_mesh_graph_8.png,BFS (unweighted),54,2,69,561,0.045800115913152695,True
dense_mesh,8,69,695,39,23,graph_images\dense_mesh\dense_mesh_graph_8.png,Bidirectional Dijkstra,9,2,2,40,0.03210012800991535,True
dense_mesh,8,69,695,39,23,graph_images\dense_mesh\dense_mesh_graph_8.png,Floyd-Warshall,9,2,69,307947,37.470800103619695,True
dense_mesh,9,68,653,12,5,graph_images\dense_mesh\dense_mesh_graph_9.png,Dijkstra,7,3,6,99,0.08210004307329655,True
dense_mesh,9,68,653,12,5,graph_images\dense_mesh\dense_mesh_graph_9.png,Bellman-Ford,7,3,67,5224,1.030100043863058,True
dense_mesh,9,68,653,12,5,graph_images\dense_mesh\dense_mesh_graph_9.png,A*,7,3,6,99,0.07349997758865356,True
dense_mesh,9,68,653,12,5,graph_images\dense_mesh\dense_mesh_graph_9.png,BFS (unweighted),34,1,27,30,0.01309998333454132,True
dense_mesh,9,68,653,12,5,graph_images\dense_mesh\dense_mesh_graph_9.png,Bidirectional Dijkstra,7,3,5,103,0.05759997293353081,True
dense_mesh,9,68,653,12,5,graph_images\dense_mesh\dense_mesh_graph_9.png,Floyd-Warshall,7,3,68,289884,30.3700000513345,True
dense_mesh,10,44,280,28,42,graph_images\dense_mesh\dense_mesh_graph_10.png,Dijkstra,29,4,39,477,0.17899996601045132,True
dense_mesh,10,44,280,28,42,graph_images\dense_mesh\dense_mesh_graph_10.png,Bellman-Ford,29,4,43,2800,0.5695999134331942,True
dense_mesh,10,44,280,28,42,graph_images\dense_mesh\dense_mesh_graph_10.png,A*,29,4,39,477,0.16239983960986137,True
dense_mesh,10,44,280,28,42,graph_images\dense_mesh\dense_mesh_graph_10.png,BFS (unweighted),64,2,43,263,0.025999965146183968,True
dense_mesh,10,44,280,28,42,graph_images\dense_mesh\dense_mesh_graph_10.png,Bidirectional Dijkstra,29,4,10,132,0.0713001936674118,True
dense_mesh,10,44,280,28,42,graph_images\dense_mesh\dense_mesh_graph_10.png,Floyd-Warshall,29,4,44,78188,7.976799970492721,True
dense_mesh,11,63,589,42,48,graph_images\dense_mesh\dense_mesh_graph_11.png,Dijkstra,14,5,44,813,0.2848000731319189,True
dense_mesh,11,63,589,42,48,graph_images\dense_mesh\dense_mesh_graph_11.png,Bellman-Ford,14,5,62,7068,1.4070000033825636,True
dense_mesh,11,63,589,42,48,graph_images\dense_mesh\dense_mesh_graph_11.png,A*,14,5,44,813,0.260199885815382,True
dense_mesh,11,63,589,42,48,graph_images\dense_mesh\dense_mesh_graph_11.png,BFS (unweighted),60,2,63,1163,0.06650015711784363,True
dense_mesh,11,63,589,42,48,graph_images\dense_mesh\dense_mesh_graph_11.png,Bidirectional Dijkstra,14,5,13,274,0.13480009511113167,True
dense_mesh,11,63,589,42,48,graph_images\dense_mesh\dense_mesh_graph_11.png,Floyd-Warshall,14,5,63,236061,27.927099959924817,True
dense_mesh,12,73,803,9,62,graph_images\dense_mesh\dense_mesh_graph_12.png,Dijkstra,23,5,70,1518,0.42459997348487377,True
dense_mesh,12,73,803,9,62,graph_images\dense_mesh\dense_mesh_graph_12.png,Bellman-Ford,23,5,72,8030,1.4637000858783722,True
dense_mesh,12,73,803,9,62,graph_images\dense_mesh\dense_mesh_graph_12.png,A*,23,5,70,1518,0.40829996578395367,True
dense_mesh,12,73,803,9,62,graph_images\dense_mesh\dense_mesh_graph_12.png,BFS (unweighted),56,2,73,1061,0.05979998968541622,True
dense_mesh,12,73,803,9,62,graph_images\dense_mesh\dense_mesh_graph_12.png,Bidirectional Dijkstra,23,5,13,290,0.13659987598657608,True
dense_mesh,12,73,803,9,62,graph_images\dense_mesh\dense_mesh_graph_12.png,Floyd-Warshall,23,5,73,369891,39.66509993188083,True
dense_mesh,13,74,824,47,45,graph_images\dense_mesh\dense_mesh_graph_13.png,Dijkstra,4,1,4,74,0.08299993351101875,True
dense_mesh,13,74,824,47,45,graph_images\dense_mesh\dense_mesh_graph_13.png,Bellman-Ford,4,1,73,8240,1.474199816584587,True
dense_mesh,13,74,824,47,45,graph_images\dense_mesh\dense_mesh_graph_13.png,A*,4,1,4,74,0.05530007183551788,True
dense_mesh,13,74,824,47,45,graph_images\dense_mesh\dense_mesh_graph_13.png,BFS (unweighted),4,1,74,348,0.026899855583906174,True
dense_mesh,13,74,824,47,45,graph_images\dense_mesh\dense_mesh_graph_13.png,Bidirectional Dijkstra,4,1,3,74,0.04120008088648319,True
dense_mesh,13,74,824,47,45,graph_images\dense_mesh\dense_mesh_graph_13.png,Floyd-Warshall,4,1,74,390646,43.91490016132593,True
dense_mesh,14,69,729,48,37,graph_images\dense_mesh\dense_mesh_graph_14.png,Dijkstra,9,2,14,271,0.19999989308416843,True
dense_mesh,14,69,729,48,37,graph_images\dense_mesh\dense_mesh_graph_14.png,Bellman-Ford,9,2,68,7290,1.397100044414401,True
dense_mesh,14,69,729,48,37,graph_images\dense_mesh\dense_mesh_graph_14.png,A*,9,2,14,271,0.13689999468624592,True
dense_mesh,14,69,729,48,37,graph_images\dense_mesh\dense_mesh_graph_14.png,BFS (unweighted),20,2,69,1015,0.062099890783429146,True
dense_mesh,14,69,729,48,37,graph_images\dense_mesh\dense_mesh_graph_14.png,Bidirectional Dijkstra,9,2,3,54,0.035499921068549156,True
dense_mesh,14,69,729,48,37,graph_images\dense_mesh\dense_mesh_graph_14.png,Floyd-Warshall,9,2,69,304842,35.15339992009103,True
dense_mesh,15,119,2098,9,4,graph_images\dense_mesh\dense_mesh_graph_15.png,Dijkstra,9,4,55,1936,0.586699927225709,True
dense_mesh,15,119,2098,9,4,graph_images\dense_mesh\dense_mesh_graph_15.png,Bellman-Ford,9,4,118,29372,5.824600113555789,True
dense_mesh,15,119,2098,9,4,graph_images\dense_mesh\dense_mesh_graph_15.png,A*,9,4,55,1936,0.6874999962747097,True
dense_mesh,15,119,2098,9,4,graph_images\dense_mesh\dense_mesh_graph_15.png,BFS (unweighted),43,1,60,66,0.019200146198272705,True
dense_mesh,15,119,2098,9,4,graph_images\dense_mesh\dense_mesh_graph_15.png,Bidirectional Dijkstra,9,4,11,392,0.20450004376471043,True
dense_mesh,15,119,2098,9,4,graph_images\dense_mesh\dense_mesh_graph_15.png,Floyd-Warshall,9,4,119,1617329,157.7619998715818,True
dense_mesh,16,43,271,42,28,graph_images\dense_mesh\dense_mesh_graph_16.png,Dijkstra,20,3,23,277,0.1431000418961048,True
dense_mesh,16,43,271,42,28,graph_images\dense_mesh\dense_mesh_graph_16.png,Bellman-Ford,20,3,42,2710,0.4865999799221754,True
dense_mesh,16,43,271,42,28,graph_images\dense_mesh\dense_mesh_graph_16.png,A*,20,3,23,277,0.11350004933774471,True
dense_mesh,16,43,271,42,28,graph_images\dense_mesh\dense_mesh_graph_16.png,BFS (unweighted),42,2,43,267,0.02519995905458927,True
dense_mesh,16,43,271,42,28,graph_images\dense_mesh\dense_mesh_graph_16.png,Bidirectional Dijkstra,20,3,7,95,0.053999945521354675,True
dense_mesh,16,43,271,42,28,graph_images\dense_mesh\dense_mesh_graph_16.png,Floyd-Warshall,20,3,43,71853,7.309500128030777,True
dense_mesh,17,82,1000,18,17,graph_images\dense_mesh\dense_mesh_graph_17.png,Dijkstra,23,4,80,1938,0.7436000742018223,True
dense_mesh,17,82,1000,18,17,graph_images\dense_mesh\dense_mesh_graph_17.png,Bellman-Ford,23,4,81,10000,1.8215000163763762,True
dense_mesh,17,82,1000,18,17,graph_images\dense_mesh\dense_mesh_graph_17.png,A*,23,4,80,1938,0.5411999300122261,True
dense_mesh,17,82,1000,18,17,graph_images\dense_mesh\dense_mesh_graph_17.png,BFS (unweighted),55,2,82,1226,0.0646000262349844,True
dense_mesh,17,82,1000,18,17,graph_images\dense_mesh\dense_mesh_graph_17.png,Bidirectional Dijkstra,23,4,31,778,0.3108000382781029,True
dense_mesh,17,82,1000,18,17,graph_images\dense_mesh\dense_mesh_graph_17.png,Floyd-Warshall,23,4,82,508482,54.83709997497499,True
dense_mesh,18,36,180,10,6,graph_images\dense_mesh\dense_mesh_graph_18.png,Dijkstra,40,3,31,318,0.14949985779821873,True
dense_mesh,18,36,180,10,6,graph_images\dense_mesh\dense_mesh_graph_18.png,Bellman-Ford,40,3,35,1440,0.313399825245142,True
dense_mesh,18,36,180,10,6,graph_images\dense_mesh\dense_mesh_graph_18.png,A*,40,3,31,318,0.25500007905066013,True
dense_mesh,18,36,180,10,6,graph_images\dense_mesh\dense_mesh_graph_18.png,BFS (unweighted),90,2,36,250,0.027900096029043198,True
dense_mesh,18,36,180,10,6,graph_images\dense_mesh\dense_mesh_graph_18.png,Bidirectional Dijkstra,40,3,9,88,0.0554998405277729,True
dense_mesh,18,36,180,10,6,graph_images\dense_mesh\dense_mesh_graph_18.png,Floyd-Warshall,40,3,36,42084,4.916399950161576,True
dense_mesh,19,23,85,13,15,graph_images\dense_mesh\dense_mesh_graph_19.png,Dijkstra,19,3,9,66,0.06740004755556583,True
dense_mesh,19,23,85,13,15,graph_images\dense_mesh\dense_mesh_graph_19.png,Bellman-Ford,19,3,22,680,0.17809984274208546,True
dense_mesh,19,23,85,13,15,graph_images\dense_mesh\dense_mesh_graph_19.png,A*,19,3,9,66,0.04549999721348286,True
dense_mesh,19,23,85,13,15,graph_images\dense_mesh\dense_mesh_graph_19.png,BFS (unweighted),52,2,23,148,0.02219993621110916,True
dense_mesh,19,23,85,13,15,graph_images\dense_mesh\dense_mesh_graph_19.png,Bidirectional Dijkstra,19,3,4,33,0.02859998494386673,True
dense_mesh,19,23,85,13,15,graph_images\dense_mesh\dense_mesh_graph_19.png,Floyd-Warshall,19,3,23,10695,1.7379000782966614,True
dense_mesh,20,47,293,33,35,graph_images\dense_mesh\dense_mesh_graph_20.png,Dijkstra,7,2,5,60,0.06609992124140263,True
dense_mesh,20,47,293,33,35,graph_images\dense_mesh\dense_mesh_graph_20.png,Bellman-Ford,7,2,46,3516,0.6188999395817518,True
dense_mesh,20,47,293,33,35,graph_images\dense_mesh\dense_mesh_graph_20.png,A*,7,2,5,60,0.04620011895895004,True
dense_mesh,20,47,293,33,35,graph_images\dense_mesh\dense_mesh_graph_20.png,BFS (unweighted),63,2,47,295,0.028399983420968056,True
dense_mesh,20,47,293,33,35,graph_images\dense_mesh\dense_mesh_graph_20.png,Bidirectional Dijkstra,7,2,4,57,0.04169996827840805,True
dense_mesh,20,47,293,33,35,graph_images\dense_mesh\dense_mesh_graph_20.png,Floyd-Warshall,7,2,47,95739,10.00509993173182,True
dense_mesh,21,67,673,59,13,graph_images\dense_mesh\dense_mesh_graph_21.png,Dijkstra,9,5,18,356,0.1822998747229576,True
dense_mesh,21,67,673,59,13,graph_images\dense_mesh\dense_mesh_graph_21.png,Bellman-Ford,9,5,66,9422,1.563000027090311,True
dense_mesh,21,67,673,59,13,graph_images\dense_mesh\dense_mesh_graph_21.png,A*,9,5,18,356,0.15400000847876072,True
dense_mesh,21,67,673,59,13,graph_images\dense_mesh\dense_mesh_graph_21.png,BFS (unweighted),83,2,67,923,0.05449983291327953,True
dense_mesh,21,67,673,59,13,graph_images\dense_mesh\dense_mesh_graph_21.png,Bidirectional Dijkstra,9,5,7,156,0.08230004459619522,True
dense_mesh,21,67,673,59,13,graph_images\dense_mesh\dense_mesh_graph_21.png,Floyd-Warshall,9,5,67,284951,31.837600050494075,True
dense_mesh,22,85,1076,81,45,graph_images\dense_mesh\dense_mesh_graph_22.png,Dijkstra,10,5,37,934,0.3426999319344759,True
dense_mesh,22,85,1076,81,45,graph_images\dense_mesh\dense_mesh_graph_22.png,Bellman-Ford,10,3,84,17216,2.8234999626874924,True
dense_mesh,22,85,1076,81,45,graph_images\dense_mesh\dense_mesh_graph_22.png,A*,10,5,37,934,0.33920002169907093,True
dense_mesh,22,85,1076,81,45,graph_images\dense_mesh\dense_mesh_graph_22.png,BFS (unweighted),57,2,85,1044,0.05510007031261921,True
dense_mesh,22,85,1076,81,45,graph_images\dense_mesh\dense_mesh_graph_22.png,Bidirectional Dijkstra,10,3,16,386,0.18149986863136292,True
dense_mesh,22,85,1076,81,45,graph_images\dense_mesh\dense_mesh_graph_22.png,Floyd-Warshall,10,3,85,580550,57.51179996877909,True
dense_mesh,23,138,2798,2,53,graph_images\dense_mesh\dense_mesh_graph_23.png,Dijkstra,9,2,84,3405,1.1588998604565859,True
dense_mesh,23,138,2798,2,53,graph_images\dense_mesh\dense_mesh_graph_23.png,Bellman-Ford,9,2,137,33576,6.2773998361080885,True
dense_mesh,23,138,2798,2,53,graph_images\dense_mesh\dense_mesh_graph_23.png,A*,9,2,84,3405,1.1519999243319035,True
dense_mesh,23,138,2798,2,53,graph_images\dense_mesh\dense_mesh_graph_23.png,BFS (unweighted),20,1,138,653,0.048900023102760315,True
dense_mesh,23,138,2798,2,53,graph_images\dense_mesh\dense_mesh_graph_23.png,Bidirectional Dijkstra,9,2,18,740,0.35719992592930794,True
dense_mesh,23,138,2798,2,53,graph_images\dense_mesh\dense_mesh_graph_23.png,Floyd-Warshall,9,2,138,2554518,272.6679998449981,True
dense_mesh,24,99,1507,75,59,graph_images\dense_mesh\dense_mesh_graph_24.png,Dijkstra,13,4,73,2210,0.6279000081121922,True
dense_mesh,24,99,1507,75,59,graph_images\dense_mesh\dense_mesh_graph_24.png,Bellman-Ford,13,4,98,15070,3.008499974384904,True
dense_mesh,24,99,1507,75,59,graph_images\dense_mesh\dense_mesh_graph_24.png,A*,13,4,73,2210,1.1603001039475203,True
dense_mesh,24,99,1507,75,59,graph_images\dense_mesh\dense_mesh_graph_24.png,BFS (unweighted),50,1,99,673,0.0545999500900507,True
dense_mesh,24,99,1507,75,59,graph_images\dense_mesh\dense_mesh_graph_24.png,Bidirectional Dijkstra,13,4,9,273,0.14860020019114017,True
dense_mesh,24,99,1507,75,59,graph_images\dense_mesh\dense_mesh_graph_24.png,Floyd-Warshall,13,4,99,937926,103.49239991046488,True
dense_mesh,25,133,2655,13,2,graph_images\dense_mesh\dense_mesh_graph_25.png,Dijkstra,11,7,118,4714,2.0463999826461077,True
dense_mesh,25,133,2655,13,2,graph_images\dense_mesh\dense_mesh_graph_25.png,Bellman-Ford,11,7,132,26550,5.020899930968881,True
dense_mesh,25,133,2655,13,2,graph_images\dense_mesh\dense_mesh_graph_25.png,A*,11,7,118,4714,1.5581999905407429,True
dense_mesh,25,133,2655,13,2,graph_images\dense_mesh\dense_mesh_graph_25.png,BFS (unweighted),49,2,133,2057,0.10189996100962162,True
dense_mesh,25,133,2655,13,2,graph_images\dense_mesh\dense_mesh_graph_25.png,Bidirectional Dijkstra,11,7,31,1287,0.5669000092893839,True
dense_mesh,25,133,2655,13,2,graph_images\dense_mesh\dense_mesh_graph_25.png,Floyd-Warshall,11,7,133,2264059,233.57949987985194,True
dense_mesh,26,29,132,25,0,graph_images\dense_mesh\dense_mesh_graph_26.png,Dijkstra,13,3,8,59,0.055900076404213905,True
dense_mesh,26,29,132,25,0,graph_images\dense_mesh\dense_mesh_graph_26.png,Bellman-Ford,13,3,28,1320,0.2678998280316591,True
dense_mesh,26,29,132,25,0,graph_images\dense_mesh\dense_mesh_graph_26.png,A*,13,3,8,59,0.0383998267352581,True
dense_mesh,26,29,132,25,0,graph_images\dense_mesh\dense_mesh_graph_26.png,BFS (unweighted),16,2,29,133,0.018399907276034355,True
dense_mesh,26,29,132,25,0,graph_images\dense_mesh\dense_mesh_graph_26.png,Bidirectional Dijkstra,13,3,7,57,0.03629992716014385,True
dense_mesh,26,29,132,25,0,graph_images\dense_mesh\dense_mesh_graph_26.png,Floyd-Warshall,13,3,29,21373,3.020200179889798,True
dense_mesh,27,114,1892,31,17,graph_images\dense_mesh\dense_mesh_graph_27.png,Dijkstra,11,4,73,2413,0.8125000167638063,True
dense_mesh,27,114,1892,31,17,graph_images\dense_mesh\dense_mesh_graph_27.png,Bellman-Ford,11,4,113,18920,4.13049990311265,True
dense_mesh,27,114,1892,31,17,graph_images\dense_mesh\dense_mesh_graph_27.png,A*,11,4,73,2413,0.7857999298721552,True
dense_mesh,27,114,1892,31,17,graph_images\dense_mesh\dense_mesh_graph_27.png,BFS (unweighted),42,2,114,1288,0.08079991675913334,True
dense_mesh,27,114,1892,31,17,graph_images\dense_mesh\dense_mesh_graph_27.png,Bidirectional Dijkstra,11,4,8,256,0.1422001514583826,True
dense_mesh,27,114,1892,31,17,graph_images\dense_mesh\dense_mesh_graph_27.png,Floyd-Warshall,11,4,114,1428762,145.57199995033443,True
dense_mesh,28,119,2102,28,67,graph_images\dense_mesh\dense_mesh_graph_28.png,Dijkstra,11,3,110,3874,1.1778001207858324,True
dense_mesh,28,119,2102,28,67,graph_images\dense_mesh\dense_mesh_graph_28.png,Bellman-Ford,11,3,118,21020,4.359900020062923,True
dense_mesh,28,119,2102,28,67,graph_images\dense_mesh\dense_mesh_graph_28.png,A*,11,3,110,3874,1.5136001165956259,True
dense_mesh,28,119,2102,28,67,graph_images\dense_mesh\dense_mesh_graph_28.png,BFS (unweighted),45,2,119,3445,0.3112000413239002,True
dense_mesh,28,119,2102,28,67,graph_images\dense_mesh\dense_mesh_graph_28.png,Bidirectional Dijkstra,11,3,32,1176,0.7159002125263214,True
dense_mesh,28,119,2102,28,67,graph_images\dense_mesh\dense_mesh_graph_28.png,Floyd-Warshall,11,3,119,1640653,188.69670014828444,True
dense_mesh,29,45,286,19,0,graph_images\dense_mesh\dense_mesh_graph_29.png,Dijkstra,8,3,8,96,0.08089980110526085,True
dense_mesh,29,45,286,19,0,graph_images\dense_mesh\dense_mesh_graph_29.png,Bellman-Ford,8,3,44,2860,0.5355000030249357,True
dense_mesh,29,45,286,19,0,graph_images\dense_mesh\dense_mesh_graph_29.png,A*,8,3,8,96,0.05539995618164539,True
dense_mesh,29,45,286,19,0,graph_images\dense_mesh\dense_mesh_graph_29.png,BFS (unweighted),15,1,15,14,0.009499955922365189,True
dense_mesh,29,45,286,19,0,graph_images\dense_mesh\dense_mesh_graph_29.png,Bidirectional Dijkstra,8,3,5,69,0.04139984957873821,True
dense_mesh,29,45,286,19,0,graph_images\dense_mesh\dense_mesh_graph_29.png,Floyd-Warshall,8,3,45,82125,12.776700081303716,True
dense_mesh,30,105,1644,97,40,graph_images\dense_mesh\dense_mesh_graph_30.png,Dijkstra,7,2,25,771,0.30969991348683834,True
dense_mesh,30,105,1644,97,40,graph_images\dense_mesh\dense_mesh_graph_30.png,Bellman-Ford,7,3,104,19728,3.255200106650591,True
dense_mesh,30,105,1644,97,40,graph_images\dense_mesh\dense_mesh_graph_30.png,A*,7,2,25,771,0.30200020410120487,True
dense_mesh,30,105,1644,97,40,graph_images\dense_mesh\dense_mesh_graph_30.png,BFS (unweighted),58,2,105,2114,0.10269996710121632,True
dense_mesh,30,105,1644,97,40,graph_images\dense_mesh\dense_mesh_graph_30.png,Bidirectional Dijkstra,7,2,7,231,0.11819996871054173,True
dense_mesh,30,105,1644,97,40,graph_images\dense_mesh\dense_mesh_graph_30.png,Floyd-Warshall,7,3,105,1117515,125.71050017140806,True
dense_mesh,31,105,1674,74,61,graph_images\dense_mesh\dense_mesh_graph_31.png,Dijkstra,23,3,79,2483,0.6319999229162931,True
dense_mesh,31,105,1674,74,61,graph_images\dense_mesh\dense_mesh_graph_31.png,Bellman-Ford,23,3,104,16740,2.7830000035464764,True
dense_mesh,31,105,1674,74,61,graph_images\dense_mesh\dense_mesh_graph_31.png,A*,23,3,79,2483,0.6442999001592398,True
dense_mesh,31,105,1674,74,61,graph_images\dense_mesh\dense_mesh_graph_31.png,BFS (unweighted),87,2,105,1238,0.1105000264942646,True
